22-07-2025 16:44:38 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 16:44:38 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:44:39 | INFO: status: 200 | Message: Clients has been sent successfully.
22-07-2025 16:44:39 | INFO: status: 304 | Message: Clients has been sent successfully.
22-07-2025 16:44:39 | INFO: status: 200 | Message: Available clients have been sent successfully. 
22-07-2025 16:44:39 | INFO: status: 200 | Message: Program sent successfully.
22-07-2025 16:44:39 | INFO: status: 304 | Message: Available clients have been sent successfully. 
22-07-2025 16:44:39 | INFO: status: 304 | Message: Program sent successfully.
22-07-2025 16:44:46 | INFO: status: 304 | Message: Exercise have been sent successfully.
22-07-2025 16:44:46 | INFO: status: 304 | Message: Exercise have been sent successfully.
22-07-2025 16:44:46 | INFO: status: 304 | Message: Clients has been sent successfully.
22-07-2025 16:44:47 | INFO: status: 304 | Message: Clients has been sent successfully.
22-07-2025 16:44:48 | INFO: status: 304 | Message: Clients has been sent successfully.
22-07-2025 16:44:48 | INFO: status: 200 | Message: Clients has been sent successfully.
22-07-2025 16:44:48 | INFO: status: 200 | Message: Available clients have been sent successfully. 
22-07-2025 16:44:48 | INFO: status: 304 | Message: Available clients have been sent successfully. 
22-07-2025 16:44:48 | INFO: status: 200 | Message: Program sent successfully.
22-07-2025 16:44:48 | INFO: status: 304 | Message: Program sent successfully.
22-07-2025 16:44:57 | ERROR: status: 400 | Message: Falied to send delete request, Delete request already sent.
22-07-2025 16:45:18 | INFO: status: 200 | Message: Token provided.
22-07-2025 16:45:18 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:51:31 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:51:31 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 16:51:31 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:51:31 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 16:53:39 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:53:39 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 16:56:01 | INFO: status: 200 | Message: Token provided.
22-07-2025 16:56:01 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:56:02 | INFO: status: 200 | Message: Clients has been sent successfully.
22-07-2025 16:56:02 | INFO: status: 200 | Message: Clients has been sent successfully.
22-07-2025 16:56:02 | INFO: status: 200 | Message: Available clients have been sent successfully. 
22-07-2025 16:56:02 | INFO: status: 200 | Message: Available clients have been sent successfully. 
22-07-2025 16:56:02 | INFO: status: 200 | Message: Program sent successfully.
22-07-2025 16:56:02 | INFO: status: 200 | Message: Program sent successfully.
22-07-2025 16:56:11 | INFO: status: 200 | Message: User 687d7206989c0635a1e08057 assigned to trainer 68703beef075a9f0f876bd19
22-07-2025 16:56:11 | INFO: status: 200 | Message: Clients has been sent successfully.
22-07-2025 16:56:13 | INFO: status: 304 | Message: Clients has been sent successfully.
22-07-2025 16:56:16 | INFO: status: 200 | Message: User assigned successfully.
22-07-2025 16:56:16 | INFO: status: 200 | Message: Program sent successfully.
22-07-2025 16:56:22 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:56:22 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:56:22 | ERROR: status: 403 | Message: Access denied.
22-07-2025 16:56:22 | ERROR: status: 403 | Message: Access denied.
22-07-2025 16:58:37 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 16:58:37 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:58:37 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 16:58:37 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 16:58:37 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 16:58:47 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 16:58:47 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:58:47 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 16:58:47 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 16:59:20 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 16:59:20 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 16:59:20 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 16:59:20 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 16:59:20 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 17:01:04 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 17:01:04 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 17:01:04 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 17:01:04 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 17:04:23 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 17:04:23 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 17:04:23 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 17:04:23 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 17:04:55 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 17:04:55 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 17:04:55 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 17:04:55 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 17:04:55 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 17:04:57 | INFO: status: 304 | Message: User sent successfully.
22-07-2025 17:04:57 | INFO: status: 200 | Message: User sent successfully.
22-07-2025 17:04:57 | ERROR: status: 403 | Message: Not authorized to view this program.
22-07-2025 17:04:57 | ERROR: status: 403 | Message: Not authorized to view this program.
